race,sex,LSAT,UGPA,ZFYA
1.00,0.00,29.00,3.31,0.70
1.00,1.00,31.00,2.54,-0.55
1.00,1.00,37.00,3.35,-0.80
1.00,1.00,24.00,2.25,-1.05
1.00,1.00,28.00,3.18,0.00
1.00,1.00,31.00,3.69,-0.91
1.00,1.00,35.00,3.05,1.30
1.00,1.00,41.00,3.15,1.23
1.00,0.00,31.00,3.20,-1.95
1.00,1.00,27.00,3.59,0.53
1.00,1.00,26.00,3.60,0.96
1.00,1.00,30.00,2.99,-1.37
1.00,0.00,27.00,2.68,0.76
1.00,1.00,40.00,2.45,-0.55
1.00,0.00,28.00,2.42,-0.18
1.00,1.00,35.00,3.39,1.42
1.00,1.00,29.00,2.88,0.60
1.00,0.00,31.00,3.58,-0.07
1.00,1.00,22.00,3.47,1.06
1.00,0.00,38.00,2.69,-1.76
1.00,0.00,34.00,2.81,-1.07
1.00,0.00,25.00,3.04,0.04
1.00,0.00,33.00,3.08,1.19
1.00,0.00,31.00,3.67,0.10
1.00,1.00,30.00,3.68,-0.36
1.00,0.00,25.00,2.88,-1.63
1.00,0.00,29.00,2.72,1.35
1.00,0.00,19.00,3.44,-0.37
1.00,1.00,28.00,3.23,0.88
1.00,0.00,37.00,3.57,-1.48
1.00,0.00,30.00,3.00,-0.77
1.00,0.00,30.00,2.95,-0.48
1.00,1.00,31.00,2.79,-2.08
1.00,1.00,29.00,3.19,-0.14
1.00,1.00,37.00,2.96,-0.27
1.00,0.00,29.00,3.55,0.73
1.00,1.00,39.00,3.26,1.91
1.00,1.00,32.00,2.46,0.97
1.00,1.00,38.00,3.18,0.73
1.00,1.00,35.00,3.93,2.18
1.00,0.00,34.00,2.91,0.93
1.00,0.00,30.00,3.57,1.51
1.00,1.00,40.00,2.85,0.66
1.00,1.00,41.00,3.25,1.65
1.00,0.00,33.00,3.40,0.64
1.00,1.00,34.00,3.28,-0.97
1.00,0.00,29.00,2.85,1.08
1.00,1.00,34.00,2.77,0.99
1.00,1.00,37.00,2.99,1.14
1.00,0.00,42.00,3.51,2.52
1.00,1.00,29.00,2.68,-1.03
1.00,0.00,38.00,2.72,2.56
1.00,0.00,33.00,2.75,-0.25
1.00,0.00,29.00,2.85,0.08
1.00,1.00,34.00,2.76,0.23
1.00,1.00,29.00,2.68,-0.63
1.00,0.00,31.00,2.50,0.81
1.00,1.00,25.00,3.17,1.36
1.00,0.00,22.00,3.16,1.48
1.00,1.00,42.00,3.09,1.02
1.00,1.00,35.00,2.76,-0.07
1.00,0.00,25.00,2.80,1.41
1.00,0.00,33.00,2.94,0.21
1.00,1.00,28.00,2.25,0.20
1.00,1.00,30.00,3.14,1.80
1.00,0.00,36.00,2.30,-0.72
1.00,0.00,39.00,3.59,0.11
1.00,0.00,29.00,3.19,1.65
1.00,1.00,39.00,2.43,0.02
1.00,0.00,34.00,3.27,0.29
1.00,1.00,36.00,2.45,-0.95
1.00,1.00,37.00,2.85,-0.84
1.00,0.00,30.00,2.77,0.58
1.00,0.00,26.00,3.36,0.21
1.00,0.00,41.00,2.83,-0.95
1.00,0.00,34.00,3.77,0.26
1.00,0.00,36.00,2.69,1.04
1.00,1.00,35.00,3.40,-0.38
1.00,0.00,26.00,3.37,-1.19
1.00,0.00,30.00,2.77,0.90
1.00,1.00,36.00,2.56,-0.72
1.00,1.00,30.00,3.32,-1.53
1.00,1.00,31.00,2.60,1.71
1.00,1.00,31.00,2.26,0.05
1.00,0.00,25.00,3.07,-0.38
1.00,0.00,38.00,2.57,1.05
1.00,1.00,37.00,3.45,0.54
1.00,0.00,36.00,3.32,1.04
1.00,0.00,29.00,3.01,0.10
1.00,0.00,26.00,3.02,0.15
1.00,0.00,28.00,3.07,-0.28
1.00,0.00,35.00,3.15,-0.02
1.00,0.00,30.00,3.27,0.42
1.00,0.00,35.00,3.13,-0.38
1.00,1.00,28.00,3.42,0.57
1.00,0.00,29.00,2.82,-0.57
1.00,1.00,38.00,2.71,-0.59
1.00,1.00,41.00,2.96,0.62
1.00,1.00,28.00,2.71,0.88
1.00,0.00,33.00,3.53,-1.16
1.00,1.00,32.00,2.47,0.31
1.00,1.00,27.00,2.25,-0.66
1.00,0.00,32.00,3.47,-0.37
1.00,1.00,26.00,3.21,0.09
1.00,0.00,41.00,2.80,-1.03
1.00,0.00,31.00,3.18,1.47
1.00,1.00,44.00,2.99,-1.67
1.00,0.00,25.00,3.66,-0.15
1.00,1.00,38.00,3.35,0.66
1.00,1.00,26.00,3.04,-1.73
1.00,0.00,23.00,2.90,0.04
1.00,0.00,27.00,3.20,0.81
1.00,0.00,35.00,3.65,0.08
1.00,0.00,38.00,3.04,0.89
1.00,0.00,32.00,2.51,-0.89
1.00,1.00,29.00,2.96,0.21
1.00,1.00,26.00,2.93,0.63
1.00,0.00,35.00,3.06,-0.14
1.00,1.00,36.00,3.66,0.11
1.00,0.00,25.00,2.59,-1.03
1.00,0.00,35.00,2.88,0.02
1.00,1.00,37.00,2.57,1.11
1.00,0.00,38.00,3.24,-1.39
1.00,0.00,30.00,3.21,0.48
1.00,0.00,31.00,3.00,-0.06
1.00,1.00,36.00,3.10,2.38
1.00,1.00,26.00,2.70,0.02
1.00,1.00,30.00,3.44,0.25
1.00,1.00,31.00,2.67,2.10
1.00,0.00,33.00,2.76,-1.80
1.00,1.00,39.00,2.55,0.60
1.00,1.00,21.00,2.55,-0.37
1.00,1.00,36.00,2.45,1.78
1.00,0.00,31.00,3.20,-0.27
1.00,1.00,26.00,3.21,0.64
1.00,0.00,35.00,3.10,0.70
1.00,1.00,27.00,3.20,-0.59
1.00,1.00,35.00,3.52,-0.03
1.00,0.00,33.00,3.40,0.10
1.00,1.00,36.00,3.24,-1.90
1.00,1.00,33.00,3.60,1.09
1.00,1.00,42.00,3.11,0.81
1.00,0.00,34.00,2.93,0.89
1.00,1.00,37.00,3.05,1.79
1.00,1.00,23.00,2.98,0.76
1.00,1.00,34.00,2.11,-1.02
1.00,1.00,31.00,3.71,-1.48
1.00,0.00,33.00,3.65,1.38
1.00,0.00,35.00,2.65,-0.07
1.00,0.00,33.00,2.64,0.12
1.00,1.00,35.00,3.70,-0.66
1.00,0.00,34.00,2.79,0.09
1.00,0.00,37.00,3.03,-2.62
1.00,1.00,30.00,3.21,1.71
1.00,1.00,29.00,2.23,0.45
1.00,1.00,35.00,2.87,-0.68
1.00,0.00,39.00,2.83,2.38
1.00,0.00,29.00,3.09,1.62
1.00,0.00,36.00,3.77,0.18
1.00,0.00,39.00,2.64,-1.44
1.00,1.00,42.00,2.51,0.02
1.00,0.00,27.00,2.69,-0.02
1.00,1.00,29.00,2.88,-1.51
1.00,1.00,30.00,3.32,-1.68
1.00,1.00,23.00,2.52,0.56
1.00,0.00,28.00,2.57,-1.33
1.00,0.00,25.00,2.81,-0.15
1.00,1.00,32.00,3.41,0.93
1.00,0.00,31.00,3.05,0.05
1.00,0.00,32.00,3.05,-0.90
1.00,0.00,32.00,3.16,-0.19
1.00,1.00,36.00,3.39,1.12
1.00,1.00,40.00,2.84,0.99
1.00,0.00,36.00,2.50,1.80
1.00,0.00,26.00,3.34,-1.82
1.00,0.00,37.00,3.31,1.01
1.00,0.00,36.00,3.58,0.37
1.00,1.00,25.00,3.11,1.42
1.00,1.00,35.00,3.57,0.49
1.00,0.00,27.00,3.16,0.40
1.00,1.00,28.00,2.98,-2.25
1.00,1.00,38.00,2.65,-0.92
1.00,1.00,33.00,2.99,0.84
1.00,1.00,24.00,2.25,0.23
1.00,1.00,31.00,3.31,1.54
1.00,0.00,32.00,3.18,0.55
1.00,1.00,31.00,2.33,-1.91
1.00,1.00,31.00,2.51,-1.87
1.00,1.00,43.00,2.91,-0.09
1.00,1.00,37.00,2.50,-1.18
1.00,1.00,37.00,2.84,0.33
1.00,1.00,20.00,2.59,0.26
1.00,1.00,34.00,2.81,0.49
1.00,1.00,37.00,3.04,-0.47
1.00,0.00,39.00,3.53,-0.42
1.00,0.00,33.00,1.87,0.41
1.00,1.00,42.00,2.29,-1.73
1.00,1.00,37.00,2.49,0.99
1.00,1.00,40.00,3.64,1.65
1.00,0.00,26.00,3.00,0.32
1.00,1.00,31.00,2.87,0.08
1.00,0.00,34.00,2.40,0.99
1.00,0.00,30.00,3.03,-1.49
1.00,0.00,35.00,3.20,-0.17
1.00,1.00,32.00,3.18,0.23
1.00,0.00,35.00,3.14,-0.29
1.00,0.00,37.00,2.15,-1.26
1.00,1.00,31.00,2.71,1.19
1.00,0.00,45.00,2.82,0.14
1.00,1.00,32.00,3.14,2.02
1.00,0.00,36.00,3.34,1.13
1.00,1.00,20.00,2.79,0.35
1.00,1.00,26.00,2.15,1.37
1.00,0.00,26.00,3.82,0.29
1.00,1.00,28.00,2.37,-1.34
1.00,1.00,33.00,3.19,1.42
1.00,1.00,30.00,2.81,2.10
1.00,1.00,43.00,2.99,-0.33
1.00,1.00,33.00,2.58,0.21
1.00,0.00,24.00,2.74,-0.41
1.00,1.00,44.00,3.04,-0.27
1.00,0.00,31.00,3.81,1.08
1.00,0.00,44.00,2.70,0.46
1.00,1.00,24.00,2.04,-0.27
1.00,0.00,29.00,2.98,-0.95
1.00,1.00,39.00,3.10,-2.42
1.00,0.00,33.00,3.58,1.98
1.00,1.00,30.00,2.27,-0.99
1.00,0.00,38.00,3.68,0.90
1.00,1.00,29.00,3.38,0.90
1.00,0.00,28.00,2.81,-0.36
1.00,0.00,28.00,2.70,-0.36
1.00,0.00,24.00,3.33,-1.91
1.00,1.00,30.00,3.01,-1.45
1.00,0.00,40.00,2.79,0.82
1.00,1.00,36.00,2.79,-0.44
1.00,1.00,38.00,2.56,-0.65
1.00,1.00,36.00,3.11,0.68
1.00,0.00,35.00,2.93,0.94
1.00,0.00,29.00,2.87,0.98
1.00,1.00,25.00,3.50,0.97
1.00,0.00,36.00,3.24,1.85
1.00,1.00,37.00,2.55,-0.23
1.00,1.00,36.00,3.15,-1.12
1.00,0.00,35.00,3.56,-0.59
1.00,0.00,30.00,2.31,0.63
1.00,0.00,36.00,2.92,-0.32
1.00,0.00,42.00,2.90,0.77
1.00,1.00,37.00,2.52,-0.42
1.00,1.00,39.00,3.64,-1.81
1.00,1.00,28.00,3.43,-0.60
1.00,1.00,41.00,3.00,-2.21
1.00,1.00,25.00,2.39,-1.30
1.00,1.00,34.00,2.37,0.51
1.00,1.00,36.00,2.99,0.10
1.00,0.00,28.00,2.95,-1.26
1.00,0.00,27.00,3.09,-0.11
1.00,1.00,36.00,2.79,-2.03
1.00,0.00,30.00,2.73,-1.08
1.00,0.00,33.00,2.96,0.55
1.00,1.00,43.00,3.16,-0.51
1.00,1.00,31.00,3.03,1.77
1.00,1.00,44.00,3.51,-0.44
1.00,1.00,42.00,3.71,0.84
1.00,0.00,31.00,2.82,-2.80
1.00,1.00,40.00,2.87,-0.52
1.00,1.00,33.00,2.97,-0.01
1.00,1.00,29.00,2.55,-0.79
1.00,0.00,25.00,2.35,0.42
1.00,0.00,52.00,3.76,0.33
1.00,1.00,30.00,3.02,0.54
1.00,1.00,33.00,3.20,-0.39
1.00,1.00,23.00,3.18,-1.12
1.00,1.00,21.00,2.31,0.82
1.00,0.00,28.00,3.04,-0.52
1.00,0.00,26.00,2.46,0.54
1.00,0.00,21.00,3.09,0.58
1.00,0.00,33.00,2.07,-0.78
1.00,1.00,41.00,3.09,1.70
1.00,0.00,30.00,2.89,0.57
1.00,1.00,32.00,3.01,0.24
1.00,1.00,39.00,3.09,0.34
1.00,0.00,36.00,3.41,-1.33
1.00,1.00,40.00,3.57,0.93
1.00,0.00,40.00,3.06,0.20
1.00,0.00,29.00,2.79,-1.35
1.00,0.00,31.00,2.72,0.13
1.00,1.00,35.00,3.39,-0.46
1.00,1.00,50.00,3.45,-0.25
1.00,1.00,27.00,2.17,-0.14
1.00,1.00,33.00,3.72,-0.72
1.00,1.00,28.00,2.70,0.78
1.00,1.00,32.00,3.27,0.28
1.00,1.00,31.00,2.64,0.46
1.00,1.00,33.00,2.11,-0.78
1.00,1.00,33.00,2.84,-1.18
1.00,1.00,38.00,2.87,-0.32
1.00,1.00,30.00,2.83,-1.10
1.00,0.00,26.00,3.37,-0.56
1.00,1.00,33.00,2.54,-1.43
1.00,1.00,34.00,2.53,1.34
1.00,0.00,28.00,2.91,1.63
1.00,0.00,27.00,3.29,1.47
1.00,0.00,28.00,2.51,-0.87
1.00,1.00,33.00,2.69,0.25
1.00,1.00,41.00,2.55,-0.22
1.00,1.00,30.00,2.98,-0.34
1.00,1.00,34.00,3.04,-0.19
1.00,1.00,26.00,3.34,-0.30
1.00,1.00,33.00,2.74,0.30
1.00,0.00,31.00,3.07,-0.94
1.00,1.00,37.00,3.22,-1.42
1.00,1.00,36.00,3.21,-0.29
1.00,1.00,38.00,3.16,-0.55
1.00,0.00,34.00,2.83,0.41
1.00,0.00,32.00,2.36,0.08
1.00,0.00,36.00,3.23,-1.11
1.00,0.00,40.00,3.20,-1.72
1.00,0.00,32.00,3.43,-1.05
1.00,0.00,33.00,2.89,1.17
1.00,0.00,36.00,2.82,-1.70
1.00,1.00,33.00,2.44,1.20
1.00,0.00,33.00,2.87,1.01
1.00,0.00,22.00,3.74,0.28
1.00,1.00,36.00,3.33,-1.65
1.00,0.00,28.00,2.74,0.23
1.00,0.00,39.00,2.65,2.91
1.00,1.00,34.00,3.56,-1.06
1.00,1.00,34.00,3.40,0.49
1.00,0.00,37.00,2.25,-0.28
1.00,1.00,38.00,2.74,-0.27
1.00,1.00,37.00,3.09,0.66
1.00,0.00,28.00,3.07,0.54
1.00,0.00,24.00,3.09,0.20
1.00,1.00,29.00,3.09,-1.24
1.00,0.00,30.00,2.92,0.43
1.00,0.00,38.00,2.53,-0.36
1.00,1.00,37.00,1.97,-0.92
1.00,0.00,36.00,2.80,-1.15
1.00,1.00,29.00,2.70,0.69
1.00,1.00,29.00,2.21,-0.12
1.00,0.00,27.00,2.54,-0.15
1.00,1.00,41.00,2.86,0.15
1.00,0.00,43.00,2.63,-0.08
1.00,1.00,25.00,2.81,-0.30
1.00,1.00,30.00,3.27,-0.81
1.00,1.00,35.00,3.08,0.35
1.00,0.00,33.00,2.93,-0.24
1.00,1.00,25.00,2.42,-0.29
1.00,0.00,30.00,2.50,-0.09
1.00,0.00,41.00,3.61,-0.16
1.00,0.00,31.00,2.95,0.66
1.00,0.00,27.00,3.43,-0.41
1.00,1.00,30.00,2.84,-0.33
1.00,0.00,29.00,2.86,-0.89
1.00,0.00,29.00,2.97,0.00
1.00,1.00,35.00,2.31,0.95
1.00,1.00,24.00,2.36,0.76
1.00,1.00,21.00,2.70,-1.18
1.00,1.00,33.00,2.31,-1.38
1.00,0.00,30.00,3.11,-0.28
1.00,1.00,33.00,2.96,0.40
1.00,1.00,31.00,2.37,-0.63
1.00,0.00,32.00,2.48,0.29
1.00,0.00,27.00,3.48,2.13
1.00,0.00,30.00,3.91,-0.49
1.00,1.00,40.00,2.89,-0.45
1.00,1.00,38.00,2.81,-0.11
1.00,1.00,28.00,2.97,-0.29
1.00,1.00,41.00,3.61,0.34
1.00,1.00,36.00,2.37,-0.35
1.00,1.00,35.00,3.40,-1.00
1.00,0.00,31.00,3.76,-1.27
1.00,0.00,23.00,3.08,-0.12
1.00,0.00,29.00,2.99,-0.34
1.00,0.00,38.00,3.20,-0.31
1.00,0.00,28.00,2.75,-0.55
1.00,1.00,38.00,3.27,0.67
1.00,1.00,36.00,2.84,-0.56
1.00,0.00,28.00,3.17,1.21
1.00,0.00,33.00,3.15,0.09
1.00,1.00,36.00,2.46,0.91
1.00,1.00,31.00,3.15,1.13
1.00,1.00,38.00,2.63,-0.32
1.00,1.00,28.00,2.27,-1.11
1.00,0.00,27.00,3.53,-0.73
1.00,0.00,29.00,3.51,-0.61
1.00,1.00,30.00,2.52,-0.77
1.00,1.00,33.00,2.70,1.49
1.00,0.00,40.00,2.94,1.22
1.00,1.00,22.00,2.78,-0.68
1.00,1.00,27.00,2.63,-2.35
1.00,0.00,35.00,2.61,-0.67
1.00,0.00,42.00,3.67,1.77
1.00,0.00,32.00,3.09,1.50
1.00,1.00,38.00,2.70,1.26
1.00,1.00,34.00,2.89,-1.24
1.00,0.00,26.00,2.90,-0.07
1.00,0.00,29.00,1.83,0.80
1.00,1.00,31.00,2.90,-0.19
1.00,1.00,34.00,3.14,-0.14
1.00,0.00,36.00,2.79,0.90
1.00,1.00,26.00,2.82,-0.22
1.00,0.00,27.00,3.34,-0.04
1.00,0.00,31.00,2.88,0.49
1.00,0.00,41.00,2.70,-0.12
1.00,0.00,22.00,2.41,-1.89
1.00,0.00,24.00,2.41,-0.38
1.00,0.00,29.00,2.79,-0.69
1.00,1.00,26.00,1.87,-1.17
1.00,0.00,28.00,2.87,0.27
1.00,0.00,34.00,2.97,0.68
1.00,1.00,31.00,2.86,-1.21
1.00,0.00,26.00,3.05,-0.21
1.00,0.00,35.00,3.76,-1.77
1.00,1.00,36.00,2.82,-0.23
1.00,0.00,22.00,2.62,1.10
1.00,0.00,28.00,2.68,-0.90
1.00,1.00,31.00,3.02,-1.93
1.00,1.00,34.00,2.53,0.21
1.00,1.00,26.00,2.72,-0.57
1.00,1.00,26.00,3.45,-0.54
1.00,0.00,25.00,2.84,-1.35
1.00,0.00,24.00,3.09,-0.60
1.00,0.00,29.00,3.54,0.37
1.00,1.00,30.00,3.08,-1.66
1.00,1.00,28.00,2.45,-0.78
1.00,0.00,29.00,3.41,0.88
1.00,1.00,28.00,3.02,0.35
1.00,1.00,31.00,2.49,0.78
1.00,0.00,33.00,3.60,0.62
1.00,1.00,22.00,2.35,0.47
1.00,1.00,26.00,3.01,0.75
1.00,1.00,39.00,3.24,-0.59
1.00,0.00,21.00,3.28,0.71
1.00,1.00,28.00,3.21,1.04
1.00,0.00,24.00,2.46,-0.80
1.00,0.00,36.00,2.75,0.63
1.00,1.00,30.00,2.70,-0.93
1.00,1.00,35.00,1.99,-2.12
1.00,0.00,34.00,3.14,0.81
1.00,1.00,30.00,2.34,-0.44
1.00,1.00,28.00,3.32,-2.20
1.00,1.00,31.00,2.46,0.49
1.00,1.00,41.00,3.44,0.69
1.00,0.00,35.00,2.70,0.89
1.00,0.00,26.00,2.70,-0.91
1.00,1.00,44.00,2.71,0.93
1.00,1.00,36.00,3.43,0.80
1.00,1.00,32.00,2.68,-2.58
1.00,1.00,21.00,2.98,-0.62
1.00,0.00,25.00,2.46,-2.26
1.00,1.00,38.00,2.91,-1.39
1.00,1.00,30.00,2.87,-0.33
1.00,1.00,33.00,3.04,-1.03
1.00,0.00,26.00,2.22,-0.52
1.00,1.00,30.00,2.75,0.49
1.00,1.00,30.00,2.35,-1.46
1.00,0.00,29.00,3.57,-1.12
1.00,1.00,28.00,2.76,1.66
1.00,0.00,32.00,3.94,-1.06
1.00,1.00,36.00,2.73,0.52
1.00,1.00,45.00,2.47,-0.66
1.00,0.00,42.00,3.36,-0.66
1.00,0.00,35.00,3.26,1.80
1.00,1.00,27.00,2.47,-0.50
1.00,1.00,30.00,2.21,1.19
1.00,0.00,40.00,2.75,0.14
1.00,1.00,33.00,2.81,0.87
1.00,0.00,26.00,3.36,0.44
1.00,1.00,28.00,3.16,-1.60
1.00,1.00,40.00,3.14,-0.00
1.00,0.00,31.00,3.17,-1.96
1.00,0.00,26.00,3.70,-0.46
1.00,1.00,32.00,2.21,-0.34
1.00,0.00,29.00,2.94,-0.42
1.00,1.00,37.00,3.56,-0.12
1.00,1.00,37.00,3.26,-1.41
1.00,1.00,28.00,3.16,-1.32
1.00,1.00,32.00,2.84,-0.53
1.00,0.00,32.00,3.52,-0.24
1.00,1.00,38.00,3.01,-0.78
1.00,1.00,27.00,3.25,0.32
1.00,0.00,31.00,3.52,0.57
1.00,1.00,34.00,3.35,-0.44
1.00,0.00,29.00,2.69,0.62
1.00,0.00,24.00,3.60,0.59
1.00,1.00,28.00,2.71,0.13
1.00,0.00,34.00,2.78,-1.08
1.00,0.00,30.00,3.39,-0.02
1.00,0.00,22.00,2.99,1.24
1.00,1.00,30.00,2.34,1.66
1.00,0.00,32.00,3.28,0.96
1.00,1.00,31.00,2.66,0.35
1.00,1.00,19.00,2.59,2.25
1.00,1.00,25.00,2.79,0.46
1.00,1.00,25.00,2.43,1.01
1.00,0.00,22.00,3.18,-0.07
1.00,1.00,38.00,3.35,1.28
1.00,0.00,35.00,3.32,-0.45
1.00,1.00,33.00,3.08,-0.26
1.00,0.00,33.00,2.97,-1.19
1.00,1.00,32.00,2.52,1.37
1.00,1.00,34.00,2.88,-1.33
1.00,0.00,25.00,3.26,-1.83
1.00,0.00,27.00,3.02,-0.35
1.00,1.00,39.00,2.71,-1.30
1.00,0.00,32.00,3.67,0.70
1.00,1.00,26.00,2.78,-1.35
1.00,1.00,37.00,2.75,-0.58
1.00,0.00,38.00,3.51,-0.43
1.00,1.00,35.00,2.81,-0.46
1.00,1.00,29.00,2.82,-0.37
1.00,1.00,34.00,2.56,-1.25
1.00,0.00,27.00,3.19,0.58
1.00,1.00,24.00,2.63,-0.03
1.00,0.00,26.00,3.66,1.21
1.00,0.00,36.00,2.95,-1.42
1.00,0.00,32.00,2.87,-0.22
1.00,0.00,35.00,1.92,0.03
1.00,0.00,28.00,2.91,0.89
1.00,1.00,32.00,2.70,0.77
1.00,1.00,33.00,3.93,-1.50
1.00,1.00,38.00,2.71,1.58
1.00,0.00,41.00,2.86,0.98
1.00,1.00,35.00,2.87,-0.81
1.00,0.00,33.00,3.02,0.31
1.00,0.00,32.00,2.79,-0.53
1.00,0.00,19.00,3.31,-0.49
1.00,1.00,28.00,3.32,0.40
1.00,0.00,36.00,2.75,0.42
1.00,0.00,23.00,2.71,-0.46
1.00,1.00,30.00,3.10,-0.52
1.00,0.00,22.00,3.50,1.99
1.00,0.00,31.00,3.38,1.36
1.00,1.00,39.00,3.19,-0.46
1.00,0.00,33.00,3.24,0.27
1.00,0.00,30.00,3.15,-0.94
1.00,1.00,32.00,2.61,-1.42
1.00,1.00,25.00,2.35,-2.22
1.00,1.00,28.00,2.28,1.16
1.00,0.00,36.00,2.79,-0.24
1.00,0.00,28.00,3.21,0.79
1.00,0.00,38.00,2.76,0.82
1.00,1.00,25.00,2.93,-1.71
1.00,1.00,36.00,3.35,0.96
1.00,0.00,33.00,3.19,1.21
1.00,0.00,34.00,3.28,-0.90
1.00,0.00,28.00,3.38,-0.48
1.00,0.00,26.00,2.77,0.10
1.00,1.00,31.00,2.74,1.34
1.00,0.00,35.00,3.08,0.03
1.00,1.00,31.00,2.79,-0.91
1.00,1.00,32.00,2.35,-0.25
1.00,1.00,43.00,3.36,1.04
1.00,0.00,36.00,3.31,0.32
1.00,0.00,37.00,2.68,-0.25
1.00,1.00,29.00,2.04,0.41
1.00,0.00,42.00,3.36,-0.38
1.00,1.00,37.00,2.98,-0.66
1.00,1.00,36.00,3.80,0.27
1.00,1.00,28.00,2.72,-0.34
1.00,0.00,36.00,2.72,0.32
1.00,1.00,27.00,3.01,-1.00
1.00,0.00,31.00,2.91,0.44
1.00,1.00,34.00,3.13,0.53
1.00,1.00,28.00,3.11,1.64
1.00,1.00,31.00,3.09,-1.02
1.00,1.00,42.00,2.82,0.53
1.00,1.00,35.00,2.87,1.15
1.00,0.00,37.00,3.05,-0.05
1.00,1.00,32.00,2.63,-0.67
1.00,1.00,38.00,3.00,1.78
1.00,0.00,39.00,2.35,0.04
1.00,0.00,29.00,2.97,0.47
1.00,1.00,33.00,2.31,-1.53
1.00,0.00,31.00,2.25,-1.05
1.00,1.00,34.00,2.95,1.68
1.00,0.00,34.00,2.85,-0.75
1.00,0.00,45.00,2.89,0.41
1.00,0.00,36.00,3.20,0.95
1.00,0.00,44.00,2.30,-0.86
1.00,1.00,35.00,3.51,0.11
1.00,0.00,33.00,3.14,1.98
1.00,1.00,36.00,2.68,0.32
1.00,1.00,28.00,2.99,-1.05
1.00,0.00,28.00,2.86,-0.41
1.00,0.00,43.00,3.44,0.18
1.00,1.00,34.00,3.45,0.00
1.00,1.00,35.00,2.80,0.64
1.00,1.00,30.00,2.48,-0.76
1.00,0.00,33.00,3.17,-1.24
1.00,1.00,38.00,2.99,-0.82
1.00,1.00,29.00,3.11,0.29
1.00,1.00,38.00,3.23,-1.13
1.00,1.00,27.00,2.45,0.34
1.00,1.00,22.00,2.35,-1.75
1.00,0.00,33.00,2.99,-1.10
1.00,0.00,32.00,3.06,0.22
1.00,1.00,35.00,2.37,1.20
1.00,0.00,28.00,2.51,-0.37
1.00,1.00,37.00,2.93,-0.15
1.00,1.00,32.00,2.99,-1.47
1.00,0.00,30.00,1.96,-1.80
1.00,0.00,31.00,2.34,0.66
1.00,0.00,20.00,1.82,-1.48
1.00,0.00,38.00,2.82,2.53
1.00,0.00,31.00,3.19,0.43
1.00,1.00,31.00,2.66,-1.69
1.00,0.00,27.00,2.77,-1.39
1.00,1.00,25.00,3.01,0.88
1.00,0.00,23.00,2.38,1.07
1.00,1.00,25.00,2.75,0.30
1.00,1.00,38.00,3.15,-0.20
1.00,0.00,22.00,2.49,0.02
1.00,1.00,23.00,2.62,1.37
1.00,0.00,21.00,3.18,-0.06
1.00,1.00,32.00,3.40,-0.15
1.00,0.00,37.00,3.02,0.02
1.00,0.00,37.00,2.54,-0.45
1.00,0.00,30.00,2.71,0.08
1.00,0.00,28.00,2.85,-0.54
1.00,1.00,25.00,3.15,-0.13
1.00,1.00,27.00,2.76,1.06
1.00,0.00,21.00,3.06,-0.55
1.00,1.00,38.00,3.99,0.30
1.00,0.00,29.00,1.97,-0.57
1.00,1.00,27.00,2.50,-1.61
1.00,0.00,29.00,2.88,0.13
1.00,0.00,24.00,2.77,0.29
1.00,0.00,37.00,2.96,-2.51
1.00,0.00,33.00,3.52,0.08
1.00,0.00,32.00,3.56,2.44
1.00,1.00,32.00,2.33,-0.02
1.00,1.00,33.00,2.43,1.46
1.00,1.00,22.00,2.30,-0.53
1.00,0.00,34.00,3.77,-0.58
1.00,0.00,35.00,3.65,-0.25
