race,sex,LSAT,UGPA,ZFYA
7.00,1.00,33.00,2.75,-0.03
7.00,1.00,28.00,3.56,0.50
7.00,1.00,36.00,3.86,-0.45
7.00,1.00,40.00,2.91,2.21
7.00,1.00,43.00,3.67,2.25
7.00,0.00,46.00,3.61,0.79
7.00,1.00,41.00,3.90,-0.59
7.00,1.00,38.00,3.84,-0.84
7.00,1.00,45.00,2.95,1.55
7.00,0.00,33.00,2.96,-1.24
7.00,1.00,36.00,3.62,-0.41
7.00,0.00,33.00,2.86,-0.70
7.00,1.00,35.00,3.65,1.53
7.00,1.00,30.00,3.24,-0.77
7.00,0.00,48.00,3.90,-0.38
7.00,1.00,40.00,3.86,0.09
7.00,0.00,34.00,3.36,1.12
7.00,0.00,36.00,2.93,2.01
7.00,0.00,32.00,3.48,0.10
7.00,0.00,40.00,3.21,0.82
7.00,0.00,47.00,3.40,-1.36
7.00,1.00,42.00,3.59,0.84
7.00,0.00,37.00,3.36,0.71
7.00,0.00,38.00,2.44,0.26
7.00,0.00,36.00,4.09,0.35
7.00,1.00,39.00,3.38,-0.62
7.00,0.00,36.00,3.66,0.76
7.00,0.00,40.00,3.24,1.01
7.00,0.00,29.00,3.40,-1.84
7.00,1.00,42.00,2.76,0.09
7.00,1.00,44.00,3.31,-0.60
7.00,1.00,37.00,3.59,0.03
7.00,0.00,37.00,3.64,0.09
7.00,1.00,35.00,3.67,-0.42
7.00,1.00,27.00,3.04,0.26
7.00,1.00,42.00,3.28,1.67
7.00,1.00,37.00,4.57,-0.89
7.00,0.00,30.00,3.24,0.87
7.00,0.00,42.00,3.35,1.10
7.00,1.00,41.00,3.15,-0.92
7.00,1.00,38.00,3.38,-0.48
7.00,0.00,29.00,3.09,-0.68
7.00,1.00,47.00,3.93,3.25
7.00,0.00,25.00,3.23,0.97
7.00,1.00,29.00,2.97,0.32
7.00,1.00,45.00,3.27,0.91
7.00,0.00,36.00,3.94,-0.19
7.00,1.00,43.00,3.42,-1.73
7.00,0.00,35.00,3.56,-1.03
7.00,0.00,38.00,2.70,1.51
7.00,0.00,38.00,3.02,-0.46
7.00,1.00,43.00,3.51,0.69
7.00,1.00,36.00,2.53,1.95
7.00,0.00,50.00,2.66,1.14
7.00,1.00,29.00,3.51,-1.29
7.00,0.00,32.00,3.53,0.38
7.00,1.00,35.00,2.65,-0.20
7.00,1.00,38.00,3.32,0.47
7.00,0.00,36.00,3.30,2.07
7.00,0.00,30.00,3.26,0.47
7.00,1.00,34.00,2.86,-2.75
7.00,1.00,43.00,3.64,0.31
7.00,0.00,30.00,2.89,-0.16
7.00,0.00,38.00,3.98,-0.73
7.00,0.00,40.00,3.47,1.22
7.00,1.00,33.00,3.06,0.71
7.00,0.00,48.00,3.68,0.52
7.00,1.00,36.00,2.38,1.14
7.00,1.00,28.00,3.08,-1.11
7.00,0.00,45.00,3.00,-0.05
7.00,0.00,38.00,3.66,0.01
7.00,0.00,35.00,3.27,0.94
7.00,0.00,42.00,4.35,0.38
7.00,0.00,35.00,3.01,-1.17
7.00,1.00,37.00,3.28,-0.55
7.00,0.00,39.00,3.52,0.11
7.00,0.00,34.00,3.35,-0.07
7.00,1.00,36.00,2.51,2.34
7.00,1.00,30.00,3.26,-0.58
7.00,1.00,46.00,3.18,0.18
7.00,1.00,38.00,2.31,-0.13
7.00,0.00,42.00,3.25,-0.16
7.00,0.00,34.00,2.87,-1.55
7.00,1.00,37.00,3.74,0.44
7.00,0.00,42.00,3.73,0.87
7.00,0.00,26.00,3.06,0.74
7.00,0.00,35.00,3.22,0.56
7.00,0.00,31.00,3.40,0.67
7.00,0.00,37.00,3.39,0.14
7.00,0.00,33.00,3.80,0.98
7.00,0.00,33.00,3.50,1.88
7.00,1.00,26.00,3.98,0.00
7.00,0.00,44.00,3.26,0.01
7.00,1.00,36.00,3.00,0.49
7.00,1.00,40.00,3.26,0.70
7.00,1.00,34.00,2.52,0.62
7.00,0.00,33.00,3.47,0.36
7.00,1.00,47.00,2.84,-0.59
7.00,1.00,31.00,2.42,-0.68
7.00,0.00,39.00,3.46,0.17
7.00,1.00,36.00,3.17,-0.27
7.00,0.00,36.00,3.24,0.71
7.00,0.00,31.00,3.39,0.28
7.00,1.00,46.00,3.59,-0.60
7.00,0.00,51.00,3.65,0.59
7.00,1.00,44.00,3.51,1.71
7.00,1.00,34.00,3.69,-0.14
7.00,0.00,37.00,3.20,1.03
7.00,0.00,32.00,3.53,-0.75
7.00,0.00,31.00,3.92,0.21
7.00,0.00,36.00,3.48,0.78
7.00,0.00,43.00,3.29,-0.52
7.00,1.00,35.00,3.28,-1.89
7.00,1.00,54.00,3.18,-0.05
7.00,0.00,34.00,3.28,0.97
7.00,1.00,39.00,3.78,-0.51
7.00,0.00,39.00,2.95,-0.75
7.00,0.00,34.00,3.03,-0.49
7.00,1.00,42.00,3.49,0.89
7.00,0.00,42.00,3.21,-0.00
7.00,0.00,39.00,3.32,0.84
7.00,0.00,29.00,3.19,0.68
7.00,1.00,43.00,3.59,0.11
7.00,1.00,41.00,2.78,1.91
7.00,1.00,36.00,4.07,1.02
7.00,1.00,28.00,2.66,-1.70
7.00,0.00,47.00,2.89,1.53
7.00,1.00,39.00,2.87,-0.11
7.00,1.00,37.00,2.89,0.54
7.00,1.00,36.00,2.92,-1.32
7.00,0.00,51.00,3.51,-1.49
7.00,1.00,42.00,3.22,0.04
7.00,0.00,40.00,3.24,-1.28
7.00,1.00,42.00,3.21,0.75
7.00,1.00,27.00,3.99,-0.50
7.00,0.00,32.00,3.58,-0.99
7.00,1.00,44.00,3.79,-0.84
7.00,1.00,31.00,3.44,0.59
7.00,1.00,33.00,3.69,1.27
7.00,0.00,45.00,3.78,-0.99
7.00,1.00,47.00,3.78,1.61
7.00,1.00,37.00,3.55,-1.12
7.00,1.00,31.00,2.32,1.74
7.00,1.00,38.00,3.83,1.77
7.00,0.00,26.00,3.52,0.16
7.00,0.00,31.00,3.04,0.58
7.00,0.00,43.00,3.30,-0.61
7.00,1.00,38.00,3.51,2.17
7.00,0.00,35.00,3.33,0.76
7.00,0.00,33.00,3.55,1.25
7.00,1.00,52.00,3.79,1.42
7.00,1.00,36.00,3.11,-1.57
7.00,1.00,45.00,2.81,0.76
7.00,0.00,35.00,3.19,1.23
7.00,0.00,41.00,3.84,1.65
7.00,0.00,49.00,3.78,2.39
7.00,0.00,41.00,3.14,0.40
7.00,1.00,39.00,3.07,-1.88
7.00,0.00,30.00,3.02,-0.68
7.00,1.00,34.00,3.43,0.76
7.00,1.00,39.00,2.99,1.75
7.00,1.00,30.00,2.86,1.52
7.00,0.00,34.00,3.43,0.83
7.00,0.00,33.00,3.25,1.13
7.00,1.00,37.00,3.57,-0.01
7.00,0.00,28.00,3.19,0.34
7.00,0.00,54.00,3.47,2.61
7.00,0.00,33.00,3.58,0.76
7.00,1.00,38.00,3.89,1.27
7.00,1.00,38.00,2.93,0.57
7.00,0.00,28.00,2.93,-1.27
7.00,0.00,33.00,3.55,1.29
7.00,0.00,35.00,3.50,-0.38
7.00,0.00,38.00,3.98,1.69
7.00,1.00,35.00,3.66,-1.71
7.00,1.00,38.00,3.69,1.18
7.00,0.00,36.00,3.64,1.30
7.00,1.00,43.00,3.34,0.37
7.00,1.00,41.00,3.54,-0.23
7.00,1.00,41.00,3.75,1.05
7.00,1.00,47.00,3.22,-0.43
7.00,1.00,47.00,3.84,0.20
7.00,0.00,38.00,3.71,1.20
7.00,1.00,33.00,2.89,0.68
7.00,1.00,26.00,2.38,1.44
7.00,1.00,46.00,3.49,-0.17
7.00,1.00,39.00,3.12,-0.20
7.00,1.00,36.00,3.32,-0.65
7.00,1.00,33.00,2.82,-0.92
7.00,1.00,44.00,3.38,2.77
7.00,1.00,40.00,3.08,0.22
7.00,0.00,43.00,4.13,0.09
7.00,0.00,23.00,2.66,0.32
7.00,1.00,33.00,2.78,-0.98
7.00,1.00,42.00,3.27,1.14
7.00,1.00,34.00,3.66,0.15
7.00,0.00,38.00,3.39,-0.20
7.00,1.00,38.00,2.97,-0.07
7.00,0.00,42.00,3.13,-0.34
7.00,0.00,34.00,3.29,-0.06
7.00,0.00,47.00,3.29,0.88
7.00,1.00,37.00,2.90,-0.28
7.00,0.00,32.00,3.34,-1.07
7.00,0.00,22.00,2.39,-0.39
7.00,1.00,30.00,2.87,0.85
7.00,0.00,38.00,3.40,0.45
7.00,1.00,40.00,3.24,0.66
7.00,0.00,42.00,3.71,0.44
7.00,1.00,31.00,3.05,-0.75
7.00,1.00,36.00,2.84,-1.34
7.00,0.00,33.00,4.30,0.66
7.00,1.00,32.00,3.39,-0.93
7.00,1.00,34.00,3.52,-0.01
7.00,1.00,34.00,3.14,-1.00
7.00,1.00,39.00,2.96,0.48
7.00,1.00,29.00,2.56,-0.08
7.00,0.00,37.00,3.21,1.10
7.00,1.00,55.00,3.20,0.10
7.00,0.00,42.00,4.15,-0.09
7.00,0.00,42.00,2.87,1.27
7.00,1.00,51.00,2.05,-0.57
7.00,0.00,45.00,3.14,0.64
7.00,1.00,31.00,2.87,-0.15
7.00,0.00,42.00,3.85,-0.15
7.00,1.00,30.00,2.22,-0.52
7.00,0.00,37.00,3.73,0.63
7.00,1.00,44.00,3.26,0.42
7.00,0.00,43.00,2.79,0.11
7.00,0.00,39.00,2.87,-1.00
7.00,0.00,52.00,3.69,1.06
7.00,1.00,42.00,3.16,0.96
7.00,0.00,40.00,2.85,2.16
7.00,1.00,24.00,2.92,-1.55
7.00,1.00,30.00,2.97,0.22
7.00,1.00,36.00,3.55,0.07
7.00,0.00,26.00,3.37,1.60
7.00,0.00,44.00,2.94,1.97
7.00,1.00,40.00,3.30,-1.07
7.00,0.00,30.00,3.80,0.04
7.00,1.00,37.00,2.61,1.86
7.00,1.00,34.00,3.35,0.47
7.00,0.00,45.00,4.12,0.34
7.00,0.00,34.00,2.44,-0.80
7.00,0.00,46.00,3.69,0.02
7.00,0.00,45.00,3.30,0.54
7.00,1.00,35.00,3.40,0.87
7.00,1.00,37.00,3.80,0.90
7.00,1.00,35.00,3.35,1.02
7.00,1.00,45.00,3.19,-0.49
7.00,1.00,38.00,2.39,-0.53
7.00,1.00,49.00,3.04,0.23
7.00,1.00,41.00,3.08,0.08
7.00,0.00,43.00,3.16,0.87
7.00,0.00,36.00,3.32,1.11
7.00,1.00,30.00,3.45,1.49
7.00,0.00,30.00,3.06,-0.05
7.00,0.00,26.00,3.63,-0.98
7.00,1.00,29.00,3.02,-1.36
7.00,1.00,47.00,3.57,-1.01
7.00,1.00,44.00,3.66,0.29
7.00,1.00,34.00,3.88,1.04
7.00,0.00,38.00,3.07,-0.42
7.00,1.00,32.00,3.26,2.11
7.00,1.00,42.00,2.97,0.16
7.00,1.00,36.00,2.74,0.16
7.00,0.00,32.00,2.64,0.59
7.00,0.00,37.00,3.49,-0.30
7.00,1.00,41.00,3.23,-0.40
7.00,1.00,28.00,3.37,-0.55
7.00,1.00,38.00,3.11,1.12
7.00,1.00,32.00,2.77,0.61
7.00,0.00,46.00,3.17,-0.57
7.00,0.00,42.00,2.63,0.56
7.00,0.00,45.00,3.83,-0.25
7.00,0.00,41.00,2.44,0.88
7.00,1.00,47.00,3.56,0.73
7.00,0.00,47.00,3.00,0.05
7.00,1.00,54.00,2.91,1.14
7.00,1.00,32.00,3.82,0.70
7.00,0.00,39.00,4.21,-0.22
7.00,1.00,38.00,3.40,0.16
7.00,0.00,31.00,3.53,1.15
7.00,0.00,35.00,2.98,1.19
7.00,0.00,27.00,3.02,0.86
7.00,1.00,38.00,3.39,0.86
7.00,1.00,44.00,3.57,-0.99
7.00,1.00,39.00,2.81,-1.34
7.00,1.00,44.00,4.40,2.55
7.00,1.00,44.00,2.78,0.41
7.00,1.00,46.00,4.14,0.09
7.00,1.00,35.00,3.04,0.41
7.00,1.00,33.00,2.54,0.45
7.00,1.00,46.00,3.35,0.82
7.00,1.00,42.00,3.42,0.15
7.00,1.00,35.00,3.36,0.66
7.00,0.00,37.00,3.66,1.68
7.00,1.00,24.00,3.05,-0.19
7.00,1.00,42.00,2.99,1.14
7.00,0.00,41.00,3.46,-0.23
7.00,0.00,41.00,3.85,-0.44
7.00,0.00,38.00,2.91,0.45
7.00,1.00,34.00,3.06,-1.17
7.00,1.00,47.00,2.92,0.28
7.00,1.00,29.00,3.52,1.12
7.00,1.00,36.00,3.65,0.55
7.00,1.00,50.00,2.95,-0.05
7.00,1.00,42.00,2.90,-0.38
7.00,0.00,43.00,3.67,0.09
7.00,1.00,36.00,3.36,0.80
7.00,1.00,47.00,3.02,-0.41
7.00,1.00,39.00,3.51,-1.12
7.00,0.00,39.00,2.95,2.19
7.00,0.00,28.00,2.95,0.14
7.00,0.00,44.00,3.62,-1.95
7.00,0.00,34.00,3.51,0.85
7.00,0.00,37.00,3.29,0.27
7.00,0.00,30.00,3.17,-0.29
7.00,0.00,36.00,2.95,-0.12
7.00,1.00,33.00,2.74,0.41
7.00,0.00,34.00,3.14,-0.93
7.00,0.00,36.00,4.10,0.10
7.00,1.00,47.00,3.17,1.36
7.00,0.00,28.00,3.25,0.05
7.00,0.00,27.00,3.49,-0.42
7.00,1.00,31.00,3.35,-0.86
7.00,1.00,32.00,3.69,0.36
7.00,0.00,36.00,2.54,-1.13
7.00,1.00,33.00,3.52,-1.31
7.00,1.00,38.00,3.10,0.44
7.00,0.00,44.00,3.64,0.50
7.00,0.00,36.00,3.60,0.68
7.00,1.00,32.00,3.39,1.17
7.00,0.00,47.00,3.19,-0.01
7.00,0.00,33.00,3.62,0.76
7.00,1.00,34.00,2.61,0.50
7.00,0.00,40.00,3.18,-0.49
7.00,1.00,41.00,2.98,-0.72
7.00,1.00,28.00,2.25,0.21
7.00,0.00,35.00,3.20,-0.83
7.00,1.00,39.00,3.63,0.35
7.00,0.00,41.00,3.25,0.65
7.00,1.00,43.00,3.05,0.67
7.00,1.00,27.00,3.47,0.30
7.00,1.00,40.00,3.42,-1.15
7.00,0.00,52.00,2.72,-1.05
7.00,1.00,37.00,2.87,1.46
7.00,0.00,34.00,3.63,-2.07
7.00,0.00,42.00,3.70,-0.34
7.00,0.00,40.00,3.05,-1.42
7.00,0.00,49.00,3.65,1.52
7.00,1.00,38.00,3.59,-0.42
7.00,0.00,33.00,3.14,0.53
7.00,0.00,32.00,3.32,-0.47
7.00,1.00,34.00,3.05,-0.16
7.00,1.00,24.00,3.02,-1.12
7.00,1.00,31.00,2.73,-2.04
7.00,1.00,29.00,2.61,-0.65
7.00,0.00,37.00,3.17,1.11
7.00,1.00,43.00,3.21,0.28
7.00,1.00,39.00,3.03,-0.29
7.00,0.00,33.00,3.12,-0.18
7.00,0.00,46.00,3.51,0.64
7.00,0.00,40.00,4.49,-0.04
7.00,1.00,43.00,2.65,-0.57
7.00,1.00,43.00,3.44,0.90
7.00,1.00,39.00,3.33,1.03
7.00,1.00,37.00,3.77,0.93
7.00,1.00,31.00,2.79,2.07
7.00,1.00,35.00,3.53,1.14
7.00,0.00,33.00,3.85,-0.75
7.00,0.00,40.00,3.57,-0.38
7.00,0.00,36.00,3.08,1.92
7.00,0.00,38.00,3.05,0.91
7.00,0.00,35.00,2.95,0.55
7.00,1.00,52.00,3.64,-0.39
7.00,1.00,39.00,3.20,-0.18
7.00,0.00,45.00,3.65,0.76
7.00,0.00,41.00,3.60,-0.55
7.00,1.00,41.00,2.95,-0.51
7.00,1.00,29.00,3.09,0.97
7.00,1.00,44.00,3.08,-1.37
7.00,1.00,36.00,2.75,-0.01
7.00,0.00,35.00,3.97,2.49
7.00,0.00,33.00,3.70,-0.31
7.00,1.00,41.00,3.00,-0.02
7.00,1.00,46.00,3.82,-0.48
7.00,0.00,37.00,3.36,1.95
7.00,1.00,38.00,3.11,0.65
7.00,1.00,29.00,2.83,-0.60
7.00,0.00,29.00,2.92,-0.96
7.00,0.00,39.00,3.72,1.64
7.00,0.00,35.00,3.70,1.49
7.00,1.00,26.00,2.93,-1.45
7.00,1.00,32.00,3.33,-0.23
7.00,0.00,34.00,3.22,0.78
7.00,0.00,32.00,2.73,-2.10
7.00,1.00,38.00,3.31,1.93
7.00,1.00,36.00,3.68,-0.72
7.00,0.00,37.00,3.50,1.38
7.00,1.00,30.00,2.79,1.50
7.00,0.00,37.00,3.51,-0.14
7.00,0.00,28.00,2.99,1.78
7.00,0.00,36.00,3.07,1.89
7.00,0.00,34.00,3.08,-1.46
7.00,0.00,37.00,3.13,-0.71
7.00,0.00,24.00,3.18,0.12
7.00,1.00,35.00,2.21,0.05
7.00,0.00,36.00,3.48,0.45
7.00,0.00,32.00,3.30,1.32
7.00,1.00,44.00,3.25,2.51
7.00,0.00,33.00,3.22,-0.48
7.00,0.00,37.00,3.59,0.00
7.00,1.00,46.00,3.66,0.22
7.00,0.00,47.00,3.27,-0.10
7.00,0.00,41.00,2.57,0.19
7.00,1.00,40.00,2.92,-0.18
7.00,1.00,30.00,3.03,1.44
7.00,1.00,37.00,3.20,-0.73
7.00,1.00,41.00,3.98,-0.73
7.00,0.00,45.00,2.62,0.34
7.00,0.00,43.00,3.48,-1.26
7.00,0.00,49.00,4.03,-1.18
7.00,1.00,33.00,3.03,0.06
7.00,1.00,30.00,2.78,0.70
7.00,0.00,33.00,3.56,0.57
7.00,1.00,33.00,3.32,0.72
7.00,1.00,29.00,2.79,1.26
7.00,0.00,42.00,3.25,1.29
7.00,1.00,35.00,2.83,0.05
7.00,1.00,30.00,3.04,1.01
7.00,1.00,24.00,3.20,1.55
7.00,0.00,36.00,3.81,2.12
7.00,1.00,38.00,2.90,-0.25
7.00,0.00,25.00,2.26,-1.77
7.00,0.00,41.00,3.46,-0.63
7.00,1.00,38.00,3.23,0.65
7.00,1.00,27.00,2.72,0.97
7.00,0.00,42.00,3.37,0.71
7.00,1.00,35.00,2.83,0.20
7.00,1.00,41.00,3.79,0.60
7.00,1.00,37.00,3.02,-0.35
7.00,1.00,32.00,3.65,0.59
7.00,0.00,40.00,2.85,0.45
7.00,0.00,46.00,3.05,1.58
7.00,1.00,41.00,2.79,-0.99
7.00,1.00,36.00,3.65,-0.23
7.00,1.00,44.00,3.17,0.68
7.00,1.00,37.00,3.17,-0.50
7.00,0.00,42.00,3.57,2.12
7.00,1.00,43.00,3.71,-0.66
7.00,1.00,33.00,2.98,0.34
7.00,1.00,39.00,3.36,0.16
7.00,0.00,30.00,2.85,-1.90
7.00,1.00,34.00,3.36,-2.02
7.00,1.00,32.00,2.41,0.59
7.00,0.00,45.00,3.83,0.07
7.00,1.00,32.00,2.87,1.09
7.00,0.00,48.00,3.89,0.29
7.00,1.00,19.00,3.01,0.32
7.00,1.00,48.00,3.13,0.25
7.00,0.00,41.00,3.83,0.13
7.00,0.00,27.00,3.30,0.79
7.00,1.00,38.00,2.71,0.86
7.00,1.00,28.00,2.91,-1.15
7.00,0.00,48.00,3.32,1.01
7.00,1.00,42.00,2.79,-0.34
7.00,0.00,41.00,3.48,-0.40
7.00,1.00,50.00,3.03,-0.44
7.00,1.00,49.00,3.11,-0.38
7.00,0.00,47.00,3.34,-1.02
7.00,0.00,38.00,3.80,1.37
7.00,1.00,32.00,2.53,-0.67
7.00,0.00,44.00,3.42,0.44
7.00,1.00,35.00,4.09,2.16
7.00,1.00,59.00,3.59,1.26
7.00,1.00,41.00,3.78,-0.23
7.00,1.00,36.00,3.24,0.95
7.00,0.00,36.00,3.60,0.23
7.00,1.00,43.00,3.15,-0.85
7.00,1.00,33.00,3.41,-2.09
7.00,0.00,36.00,3.78,0.92
7.00,1.00,40.00,3.24,1.56
7.00,0.00,36.00,3.40,-1.31
7.00,0.00,26.00,3.65,0.30
7.00,1.00,36.00,3.56,1.16
7.00,0.00,38.00,2.77,1.79
7.00,0.00,43.00,3.65,0.56
7.00,0.00,40.00,2.53,-1.97
7.00,1.00,29.00,2.18,0.55
7.00,0.00,32.00,3.23,-0.91
7.00,1.00,33.00,3.29,0.28
7.00,1.00,33.00,2.65,0.40
7.00,1.00,39.00,2.81,-0.90
7.00,1.00,31.00,2.25,0.02
7.00,0.00,39.00,3.51,0.55
7.00,1.00,48.00,3.86,-1.12
7.00,0.00,39.00,3.57,0.97
7.00,1.00,33.00,3.54,0.73
7.00,0.00,37.00,2.99,-0.43
7.00,1.00,51.00,3.03,-0.41
7.00,1.00,34.00,2.97,0.27
7.00,0.00,32.00,3.56,1.51
7.00,0.00,33.00,3.92,0.05
7.00,1.00,37.00,2.99,2.54
7.00,0.00,39.00,3.46,-3.46
7.00,1.00,23.00,3.34,-2.16
7.00,1.00,35.00,3.23,0.36
7.00,0.00,51.00,3.70,-1.58
7.00,1.00,37.00,3.44,1.77
7.00,1.00,36.00,2.98,-1.11
7.00,1.00,27.00,2.59,-0.39
7.00,0.00,45.00,3.36,-0.31
7.00,1.00,35.00,2.34,-0.54
7.00,0.00,43.00,4.15,0.22
7.00,0.00,40.00,3.17,-0.31
7.00,0.00,35.00,3.54,0.63
7.00,0.00,32.00,2.55,1.28
7.00,0.00,34.00,3.66,-0.68
7.00,1.00,39.00,3.34,0.54
7.00,1.00,43.00,3.90,-0.09
7.00,1.00,28.00,2.85,-0.57
7.00,0.00,38.00,3.31,0.41
7.00,1.00,36.00,3.55,-0.72
7.00,0.00,30.00,3.70,-1.68
7.00,0.00,40.00,3.13,0.80
7.00,0.00,37.00,3.98,1.23
7.00,1.00,36.00,3.34,-0.19
7.00,0.00,44.00,3.06,3.05
7.00,0.00,31.00,3.00,2.49
7.00,1.00,43.00,3.15,1.57
7.00,0.00,37.00,3.61,0.01
7.00,0.00,43.00,3.55,-1.70
7.00,1.00,32.00,3.50,1.17
7.00,0.00,49.00,3.81,0.47
7.00,0.00,32.00,3.32,-0.83
7.00,1.00,29.00,3.00,-0.42
7.00,1.00,37.00,2.28,0.87
7.00,1.00,26.00,2.69,0.48
7.00,0.00,37.00,3.10,-0.44
7.00,0.00,32.00,3.44,-0.23
7.00,0.00,41.00,3.10,0.79
7.00,1.00,40.00,3.06,-0.25
7.00,1.00,32.00,3.04,-0.03
7.00,0.00,35.00,3.23,1.15
7.00,0.00,40.00,4.32,-0.69
7.00,0.00,32.00,3.64,-0.63
7.00,0.00,32.00,3.05,1.98
7.00,1.00,42.00,2.88,-0.43
7.00,0.00,33.00,2.93,0.22
7.00,1.00,30.00,3.91,1.34
7.00,1.00,36.00,2.92,-0.25
7.00,1.00,30.00,3.52,-0.51
7.00,0.00,35.00,3.24,-1.73
7.00,0.00,36.00,2.59,-0.33
7.00,1.00,35.00,2.75,0.61
7.00,0.00,21.00,3.50,0.29
7.00,1.00,33.00,2.95,1.13
7.00,1.00,34.00,3.41,1.21
7.00,1.00,38.00,2.73,-2.14
7.00,0.00,36.00,3.14,-1.27
7.00,1.00,38.00,3.17,0.27
7.00,0.00,45.00,3.23,-0.80
7.00,1.00,46.00,2.93,1.73
7.00,1.00,44.00,3.43,-0.30
7.00,1.00,42.00,3.39,1.14
7.00,1.00,44.00,3.29,-0.64
7.00,1.00,37.00,3.21,2.11
7.00,0.00,31.00,3.53,0.26
7.00,1.00,43.00,2.82,2.00
7.00,1.00,45.00,3.29,-1.01
7.00,0.00,31.00,2.70,1.10
7.00,0.00,36.00,3.07,-0.47
7.00,1.00,44.00,2.50,-0.48
7.00,0.00,31.00,2.98,0.18
7.00,1.00,36.00,3.19,-0.75
7.00,0.00,30.00,3.39,1.64
7.00,0.00,43.00,2.91,0.48
7.00,0.00,41.00,3.24,0.78
7.00,0.00,33.00,2.86,-0.73
7.00,1.00,38.00,4.07,1.60
7.00,0.00,38.00,3.71,1.22
7.00,1.00,29.00,3.27,-0.51
7.00,1.00,33.00,3.47,-2.01
7.00,0.00,43.00,3.33,2.54
7.00,0.00,33.00,3.70,-0.45
7.00,1.00,34.00,3.60,2.60
7.00,1.00,39.00,3.35,1.12
7.00,1.00,29.00,2.98,1.42
7.00,0.00,45.00,3.44,0.54
7.00,1.00,36.00,3.24,-1.43
7.00,1.00,33.00,3.37,0.17
7.00,1.00,46.00,3.32,-0.49
7.00,1.00,32.00,2.55,-0.01
7.00,1.00,27.00,2.82,-0.42
7.00,0.00,39.00,3.51,-0.22
7.00,0.00,47.00,3.11,0.15
7.00,1.00,26.00,2.79,-1.13
7.00,0.00,41.00,3.51,-0.38
7.00,1.00,31.00,3.30,0.14
7.00,1.00,53.00,2.81,0.95
7.00,0.00,35.00,2.89,0.60
7.00,0.00,35.00,2.64,-1.55
7.00,0.00,34.00,1.92,-1.20
7.00,0.00,25.00,3.85,-0.71
7.00,0.00,43.00,3.41,0.31
7.00,1.00,42.00,2.82,-1.41
7.00,0.00,40.00,2.75,-0.05
7.00,1.00,42.00,3.59,-0.50
7.00,0.00,45.00,2.48,-0.21
7.00,1.00,47.00,2.66,1.63
7.00,1.00,36.00,3.40,0.80
7.00,0.00,37.00,2.82,1.40
7.00,1.00,25.00,2.74,-0.40
7.00,0.00,32.00,3.21,-0.24
7.00,1.00,32.00,3.57,1.29
7.00,0.00,40.00,3.39,1.44
7.00,0.00,33.00,3.38,1.15
7.00,0.00,38.00,2.80,-1.45
7.00,0.00,29.00,3.53,-0.09
7.00,1.00,26.00,3.64,1.07
7.00,1.00,33.00,2.92,-1.28
7.00,0.00,38.00,3.43,-0.11
7.00,1.00,33.00,4.07,-0.13
7.00,0.00,39.00,2.31,-3.14
7.00,1.00,43.00,2.87,0.42
7.00,0.00,42.00,3.13,0.76
7.00,0.00,34.00,3.46,0.52
7.00,0.00,44.00,3.34,0.72
7.00,0.00,40.00,3.49,-1.60
7.00,0.00,38.00,4.18,0.26
7.00,1.00,28.00,2.68,0.73
7.00,1.00,52.00,3.37,1.73
7.00,1.00,37.00,2.42,-0.24
7.00,0.00,36.00,3.70,-0.54
7.00,0.00,42.00,4.15,-0.68
