race,sex,LSAT,UGPA,ZFYA
2.00,0.00,35.00,3.22,-0.80
2.00,1.00,27.00,2.82,0.85
2.00,1.00,29.00,3.45,1.20
2.00,1.00,34.00,2.32,0.03
2.00,1.00,38.00,3.37,-0.91
2.00,1.00,45.00,3.74,0.11
2.00,1.00,28.00,3.23,-0.90
2.00,1.00,41.00,3.48,2.26
2.00,0.00,28.00,3.00,0.51
2.00,1.00,42.00,3.79,0.54
2.00,1.00,39.00,4.05,-1.09
2.00,1.00,33.00,2.85,0.74
2.00,0.00,31.00,3.06,0.55
2.00,1.00,40.00,2.84,0.76
2.00,0.00,24.00,2.54,0.70
2.00,1.00,25.00,3.16,-1.50
2.00,1.00,29.00,3.00,0.70
2.00,0.00,34.00,4.13,0.07
2.00,1.00,27.00,3.39,-0.65
2.00,0.00,42.00,2.99,0.56
2.00,0.00,39.00,2.90,0.95
2.00,0.00,35.00,3.13,-1.59
2.00,0.00,30.00,3.05,-1.63
2.00,0.00,36.00,3.19,0.66
2.00,1.00,33.00,3.63,-0.59
2.00,0.00,43.00,2.37,-0.16
2.00,0.00,31.00,2.82,-1.56
2.00,0.00,38.00,3.61,0.66
2.00,1.00,35.00,3.33,0.29
2.00,0.00,34.00,4.11,-0.11
2.00,0.00,40.00,2.70,0.60
2.00,0.00,39.00,3.26,0.68
2.00,1.00,30.00,3.28,1.02
2.00,1.00,42.00,3.24,-1.20
2.00,1.00,37.00,2.87,-0.52
2.00,0.00,33.00,3.19,-0.36
2.00,1.00,39.00,3.38,1.50
2.00,1.00,38.00,2.80,-1.32
2.00,1.00,37.00,3.15,0.98
2.00,1.00,42.00,3.92,0.64
2.00,0.00,35.00,3.30,-0.11
2.00,0.00,29.00,3.46,-0.41
2.00,1.00,24.00,3.25,-0.09
2.00,1.00,48.00,2.94,0.18
2.00,0.00,26.00,2.78,1.23
2.00,1.00,31.00,3.68,-1.76
2.00,0.00,32.00,3.00,1.15
2.00,1.00,38.00,2.67,-0.54
2.00,1.00,31.00,3.03,1.29
2.00,0.00,31.00,3.98,1.44
2.00,1.00,40.00,3.24,-2.21
2.00,0.00,30.00,3.10,-0.36
2.00,0.00,21.00,3.08,-0.03
2.00,0.00,30.00,2.99,-0.87
2.00,1.00,38.00,2.77,-0.49
2.00,1.00,33.00,2.10,0.92
2.00,0.00,16.00,2.57,-1.51
2.00,1.00,43.00,3.09,0.88
2.00,0.00,31.00,3.73,-0.52
2.00,1.00,43.00,2.92,0.13
2.00,1.00,28.00,2.48,-0.05
2.00,0.00,29.00,2.85,1.20
2.00,0.00,29.00,3.10,-0.09
2.00,1.00,30.00,2.52,-0.50
2.00,1.00,32.00,3.23,2.17
2.00,0.00,36.00,2.49,-0.21
2.00,0.00,42.00,3.59,-1.09
2.00,0.00,33.00,3.22,-1.85
2.00,1.00,29.00,3.14,-1.76
2.00,0.00,30.00,3.22,0.23
2.00,1.00,41.00,2.68,-1.66
2.00,1.00,39.00,2.85,0.88
2.00,0.00,34.00,2.82,-1.25
2.00,0.00,35.00,3.91,1.48
2.00,0.00,29.00,2.76,1.57
2.00,0.00,35.00,4.13,0.48
2.00,0.00,35.00,2.83,-0.81
2.00,1.00,21.00,3.16,1.17
2.00,0.00,42.00,3.06,1.06
2.00,0.00,30.00,2.82,1.50
2.00,1.00,34.00,2.22,0.10
2.00,1.00,38.00,3.10,0.93
2.00,1.00,44.00,2.97,0.94
2.00,1.00,24.00,2.44,-1.06
2.00,0.00,28.00,2.65,-1.44
2.00,0.00,29.00,2.32,-2.49
2.00,1.00,37.00,3.39,-0.97
2.00,0.00,32.00,3.61,0.02
2.00,0.00,27.00,2.76,-0.43
2.00,0.00,28.00,3.09,1.77
2.00,0.00,35.00,2.72,0.62
2.00,0.00,32.00,2.98,1.04
2.00,0.00,42.00,3.13,-0.01
2.00,0.00,22.00,3.10,-0.61
2.00,1.00,41.00,3.57,1.20
2.00,0.00,26.00,2.87,-1.80
2.00,1.00,31.00,2.56,-0.26
2.00,1.00,28.00,2.55,1.75
2.00,1.00,33.00,2.44,0.54
2.00,0.00,38.00,3.33,0.52
2.00,1.00,33.00,2.57,3.38
2.00,1.00,22.00,2.11,0.84
2.00,0.00,28.00,3.41,-0.72
2.00,1.00,35.00,3.15,-1.17
2.00,0.00,29.00,3.25,-0.41
2.00,0.00,27.00,2.77,-0.32
2.00,1.00,40.00,3.33,-0.39
2.00,0.00,25.00,2.99,-1.04
2.00,1.00,39.00,3.64,0.32
2.00,1.00,42.00,3.23,-0.72
2.00,0.00,37.00,3.00,0.06
2.00,0.00,37.00,3.45,1.40
2.00,0.00,33.00,3.70,0.01
2.00,0.00,34.00,3.19,0.13
2.00,0.00,38.00,2.90,0.15
2.00,1.00,42.00,2.88,-1.18
2.00,1.00,51.00,2.89,0.89
2.00,0.00,37.00,3.29,0.21
2.00,1.00,40.00,3.24,0.66
2.00,0.00,26.00,2.53,-0.20
2.00,0.00,23.00,2.68,0.48
2.00,1.00,34.00,2.79,0.55
2.00,0.00,45.00,2.97,-0.20
2.00,0.00,42.00,3.30,0.73
2.00,0.00,41.00,2.62,0.58
2.00,1.00,32.00,3.84,-1.21
2.00,1.00,45.00,2.41,0.07
2.00,1.00,41.00,2.83,0.71
2.00,1.00,26.00,2.62,0.60
2.00,0.00,41.00,2.89,-1.91
2.00,1.00,32.00,2.83,0.08
2.00,1.00,39.00,2.70,-0.54
2.00,1.00,37.00,2.32,-0.75
2.00,0.00,31.00,3.04,0.53
2.00,1.00,33.00,3.07,-0.72
2.00,0.00,24.00,3.46,0.82
2.00,1.00,29.00,2.82,0.04
2.00,1.00,29.00,4.00,0.98
2.00,0.00,33.00,3.37,0.45
2.00,1.00,31.00,3.12,-0.07
2.00,1.00,30.00,2.91,1.07
2.00,1.00,26.00,3.38,-0.13
2.00,0.00,33.00,3.30,0.69
2.00,1.00,31.00,3.41,0.45
2.00,1.00,41.00,3.75,-0.58
2.00,1.00,34.00,2.07,-1.30
2.00,1.00,43.00,3.73,-1.43
2.00,0.00,33.00,3.87,0.18
2.00,0.00,36.00,2.94,0.02
2.00,0.00,25.00,2.92,1.43
2.00,1.00,34.00,3.14,0.54
2.00,0.00,32.00,3.05,0.78
2.00,0.00,38.00,3.02,0.25
2.00,1.00,36.00,3.51,-0.51
2.00,1.00,32.00,2.51,0.72
2.00,1.00,30.00,3.06,-0.28
2.00,0.00,39.00,3.13,-0.83
2.00,0.00,31.00,3.45,0.37
2.00,0.00,36.00,3.77,0.56
2.00,0.00,23.00,2.77,1.39
2.00,1.00,35.00,3.12,-0.71
2.00,0.00,48.00,2.51,-2.64
2.00,1.00,38.00,2.59,-0.56
2.00,1.00,39.00,2.87,-0.10
2.00,1.00,30.00,2.40,0.28
2.00,0.00,40.00,2.67,-0.39
2.00,0.00,29.00,2.74,-0.75
2.00,1.00,32.00,3.23,1.23
2.00,0.00,29.00,2.92,-0.24
2.00,0.00,38.00,2.95,0.95
2.00,0.00,31.00,3.39,0.06
2.00,1.00,32.00,3.70,1.04
2.00,1.00,41.00,2.81,-0.28
2.00,0.00,34.00,2.61,0.20
2.00,0.00,41.00,3.26,0.31
2.00,0.00,31.00,3.68,1.38
2.00,0.00,41.00,3.47,0.25
2.00,1.00,25.00,3.52,-1.06
2.00,1.00,34.00,2.67,0.08
2.00,0.00,41.00,3.09,1.02
2.00,1.00,38.00,3.38,-0.44
2.00,1.00,27.00,2.70,0.64
2.00,1.00,39.00,3.25,-0.52
2.00,1.00,24.00,2.33,-1.23
2.00,1.00,40.00,3.22,0.36
2.00,0.00,22.00,2.91,-0.59
2.00,1.00,38.00,2.42,-0.17
2.00,1.00,39.00,2.70,-0.25
2.00,1.00,27.00,3.12,-0.34
2.00,1.00,38.00,2.65,0.06
2.00,1.00,31.00,3.32,-0.44
2.00,1.00,26.00,2.20,0.55
2.00,1.00,35.00,2.99,-0.58
2.00,1.00,31.00,2.68,-1.59
2.00,0.00,25.00,3.14,-1.57
2.00,0.00,26.00,2.31,-0.37
2.00,1.00,34.00,2.60,-0.03
2.00,1.00,36.00,2.86,-2.31
2.00,1.00,41.00,3.42,-0.19
2.00,0.00,38.00,2.89,0.45
2.00,1.00,30.00,2.78,0.26
2.00,0.00,30.00,2.45,0.25
2.00,0.00,34.00,2.64,-0.77
2.00,0.00,39.00,2.93,-0.15
2.00,1.00,34.00,3.29,-0.04
2.00,0.00,30.00,3.36,-0.86
2.00,0.00,24.00,2.78,-0.28
2.00,1.00,36.00,2.68,0.26
2.00,0.00,31.00,3.57,-0.82
2.00,1.00,33.00,3.03,-0.34
2.00,0.00,36.00,3.24,0.28
2.00,1.00,41.00,2.69,1.03
2.00,1.00,26.00,2.00,-1.35
2.00,0.00,34.00,4.08,-1.03
2.00,1.00,40.00,2.61,0.99
2.00,1.00,36.00,3.73,1.94
2.00,1.00,39.00,2.80,0.52
2.00,1.00,24.00,3.11,-0.19
2.00,1.00,32.00,2.70,-1.55
2.00,0.00,27.00,2.93,-0.44
2.00,1.00,30.00,2.63,-0.84
2.00,0.00,36.00,3.53,2.03
2.00,0.00,30.00,2.46,-1.79
2.00,1.00,27.00,2.14,-0.16
2.00,0.00,37.00,2.91,-0.71
2.00,1.00,33.00,2.95,-1.06
2.00,0.00,35.00,3.61,-0.21
2.00,1.00,33.00,1.81,0.45
2.00,0.00,31.00,3.55,-0.24
2.00,1.00,32.00,3.06,1.66
2.00,0.00,28.00,2.64,-1.00
2.00,0.00,33.00,2.61,-0.92
2.00,0.00,26.00,3.28,-0.19
2.00,1.00,28.00,2.99,-1.73
2.00,0.00,32.00,2.45,-0.21
2.00,1.00,33.00,2.80,1.79
2.00,1.00,30.00,2.94,1.16
2.00,1.00,24.00,3.08,-0.34
2.00,0.00,43.00,3.16,0.96
2.00,0.00,27.00,2.58,-1.32
2.00,1.00,30.00,3.19,-0.46
2.00,0.00,27.00,3.28,0.27
2.00,1.00,27.00,2.33,-1.95
2.00,1.00,37.00,3.12,-0.84
2.00,0.00,39.00,3.69,0.03
2.00,0.00,30.00,2.37,-0.86
2.00,0.00,35.00,3.26,-0.51
2.00,0.00,31.00,3.56,-1.04
2.00,1.00,32.00,3.15,-0.53
2.00,1.00,38.00,3.74,2.14
2.00,1.00,35.00,3.50,1.67
2.00,1.00,37.00,3.21,0.15
2.00,1.00,37.00,2.03,-1.25
2.00,1.00,34.00,2.45,-0.29
2.00,1.00,35.00,3.04,1.79
2.00,0.00,23.00,2.64,-0.62
2.00,0.00,20.00,3.00,-0.26
2.00,1.00,26.00,2.78,2.18
2.00,0.00,33.00,2.65,-0.21
2.00,0.00,28.00,2.87,0.35
2.00,1.00,30.00,2.87,0.20
2.00,1.00,44.00,3.65,0.72
2.00,1.00,32.00,3.60,1.37
2.00,1.00,38.00,3.69,0.93
2.00,0.00,30.00,2.76,-0.14
2.00,1.00,25.00,2.88,0.13
2.00,1.00,29.00,2.91,0.23
2.00,1.00,33.00,2.54,-0.75
2.00,0.00,27.00,2.82,-1.70
2.00,0.00,29.00,3.48,-0.27
2.00,1.00,34.00,3.18,1.35
2.00,1.00,33.00,3.27,-1.54
2.00,1.00,34.00,2.86,-0.12
2.00,1.00,30.00,2.62,-0.78
2.00,0.00,28.00,3.33,-0.10
2.00,0.00,27.00,2.70,0.53
2.00,0.00,35.00,3.26,-0.96
2.00,0.00,23.00,2.03,0.81
2.00,1.00,39.00,3.37,0.84
2.00,0.00,26.00,2.51,-0.81
2.00,1.00,24.00,3.18,-1.49
2.00,1.00,22.00,3.04,-1.05
2.00,0.00,35.00,3.54,-0.70
2.00,1.00,30.00,3.37,0.36
2.00,0.00,36.00,2.90,0.49
2.00,0.00,23.00,2.59,0.31
2.00,0.00,27.00,2.90,-0.57
2.00,1.00,31.00,3.13,0.00
2.00,1.00,36.00,2.90,-0.32
2.00,1.00,23.00,2.24,-0.48
2.00,1.00,37.00,3.98,-0.51
2.00,1.00,29.00,3.17,1.14
2.00,1.00,36.00,3.94,-0.53
2.00,1.00,19.00,2.95,0.32
2.00,1.00,37.00,2.64,-0.10
2.00,1.00,40.00,3.24,-0.54
2.00,1.00,30.00,3.11,2.14
2.00,1.00,29.00,2.84,-0.57
2.00,0.00,32.00,3.48,-1.15
2.00,1.00,27.00,2.68,-1.62
2.00,1.00,37.00,2.87,-0.40
2.00,0.00,39.00,3.11,1.15
2.00,0.00,30.00,3.23,-0.64
2.00,0.00,28.00,2.95,0.20
2.00,1.00,32.00,2.64,-0.33
2.00,1.00,41.00,2.93,-0.97
2.00,1.00,37.00,3.15,0.30
2.00,1.00,34.00,3.52,-1.61
2.00,1.00,45.00,2.69,0.32
2.00,1.00,33.00,1.96,-0.88
2.00,0.00,39.00,3.65,0.81
2.00,1.00,41.00,3.08,0.70
2.00,1.00,39.00,3.00,-1.08
2.00,1.00,35.00,3.71,-0.91
2.00,0.00,34.00,2.70,-0.14
2.00,0.00,34.00,2.16,0.10
2.00,0.00,33.00,3.48,0.04
2.00,0.00,35.00,3.22,-1.14
2.00,0.00,37.00,3.40,-0.43
2.00,0.00,26.00,2.68,-0.87
2.00,0.00,36.00,2.67,-0.42
2.00,1.00,31.00,2.65,-1.51
2.00,0.00,34.00,3.10,0.43
2.00,0.00,42.00,3.63,1.55
2.00,1.00,34.00,3.15,-1.03
2.00,0.00,33.00,3.39,1.29
2.00,0.00,32.00,2.80,-1.47
2.00,1.00,36.00,2.98,0.39
2.00,1.00,29.00,3.75,1.47
2.00,0.00,29.00,2.23,-0.11
2.00,1.00,35.00,2.89,-0.15
2.00,1.00,32.00,3.34,-0.49
2.00,0.00,52.00,3.35,-1.27
2.00,0.00,43.00,3.28,-0.39
2.00,1.00,21.00,3.05,-0.29
2.00,0.00,24.00,2.75,0.01
2.00,0.00,35.00,3.43,-0.22
2.00,1.00,35.00,2.24,0.87
2.00,0.00,32.00,3.16,0.56
2.00,1.00,27.00,2.83,1.42
2.00,1.00,19.00,2.28,-1.08
2.00,0.00,29.00,3.07,-1.48
2.00,1.00,35.00,3.06,0.36
2.00,0.00,33.00,3.02,-0.02
2.00,1.00,35.00,2.99,0.39
2.00,1.00,34.00,3.12,0.70
2.00,1.00,24.00,2.51,0.87
2.00,0.00,21.00,2.68,0.57
2.00,1.00,30.00,2.85,-1.59
2.00,0.00,31.00,3.15,-0.37
2.00,0.00,42.00,3.40,0.00
2.00,0.00,39.00,3.10,0.17
2.00,0.00,32.00,3.15,1.80
2.00,1.00,39.00,3.12,-0.38
2.00,0.00,39.00,2.65,0.25
2.00,0.00,29.00,2.57,-0.53
2.00,1.00,30.00,2.64,-0.99
2.00,1.00,39.00,2.94,-0.41
2.00,1.00,34.00,2.67,-0.00
2.00,1.00,22.00,2.37,-0.52
2.00,0.00,50.00,2.90,0.31
2.00,1.00,47.00,2.96,1.95
2.00,1.00,26.00,2.35,-0.60
2.00,0.00,41.00,2.65,1.47
2.00,0.00,29.00,3.54,0.32
2.00,0.00,29.00,3.78,-0.38
2.00,1.00,38.00,2.46,-0.40
2.00,1.00,37.00,3.12,2.73
2.00,1.00,27.00,2.88,0.19
2.00,1.00,50.00,3.55,0.65
2.00,1.00,30.00,2.36,1.22
2.00,1.00,30.00,3.02,1.52
2.00,0.00,37.00,3.86,-0.63
2.00,0.00,36.00,3.52,0.53
2.00,0.00,30.00,3.04,0.54
2.00,0.00,47.00,3.25,-0.21
2.00,0.00,31.00,2.39,-0.38
2.00,1.00,24.00,3.10,-0.37
2.00,1.00,39.00,2.86,-0.32
2.00,0.00,37.00,3.07,0.45
2.00,0.00,24.00,3.37,2.93
2.00,1.00,36.00,2.58,-0.28
2.00,1.00,35.00,2.94,-0.86
2.00,1.00,35.00,2.48,1.08
2.00,1.00,34.00,2.75,-0.72
2.00,0.00,38.00,4.02,-1.83
2.00,0.00,34.00,3.76,2.07
2.00,1.00,31.00,2.63,0.26
2.00,1.00,38.00,3.02,-0.52
2.00,0.00,37.00,3.56,-0.69
2.00,1.00,23.00,2.81,1.63
2.00,1.00,38.00,2.60,1.26
2.00,0.00,35.00,2.72,0.02
2.00,0.00,26.00,3.86,-1.54
2.00,0.00,33.00,3.41,-0.39
2.00,1.00,27.00,2.70,0.97
2.00,1.00,40.00,3.23,-1.32
2.00,0.00,48.00,2.99,-2.71
2.00,0.00,22.00,2.27,-0.94
2.00,1.00,30.00,3.14,0.98
2.00,1.00,30.00,3.46,-0.64
2.00,0.00,23.00,2.93,-0.01
2.00,1.00,42.00,2.75,-2.18
2.00,0.00,26.00,3.14,3.33
2.00,0.00,34.00,2.82,-0.38
2.00,0.00,33.00,2.25,-0.19
2.00,0.00,30.00,2.71,-1.21
2.00,0.00,25.00,2.66,0.98
2.00,0.00,30.00,2.69,-0.44
2.00,1.00,30.00,2.25,0.01
2.00,0.00,35.00,3.00,0.48
2.00,0.00,30.00,3.12,0.10
2.00,1.00,39.00,3.11,0.64
2.00,0.00,34.00,3.44,1.35
2.00,0.00,34.00,3.68,-0.13
2.00,1.00,29.00,3.07,0.47
2.00,0.00,31.00,2.58,0.02
2.00,0.00,32.00,2.90,1.50
2.00,1.00,27.00,2.53,0.62
2.00,1.00,30.00,2.66,0.73
2.00,1.00,36.00,3.06,1.33
2.00,1.00,37.00,3.54,-0.24
2.00,0.00,35.00,2.54,0.94
2.00,0.00,26.00,3.04,-0.63
2.00,0.00,35.00,3.55,1.12
2.00,1.00,37.00,2.95,-0.53
2.00,1.00,21.00,2.42,0.41
2.00,0.00,31.00,2.75,-0.41
2.00,1.00,29.00,2.73,0.34
2.00,1.00,34.00,2.24,-0.05
2.00,0.00,24.00,3.13,0.29
2.00,1.00,34.00,2.33,1.60
2.00,1.00,43.00,2.79,-1.43
2.00,1.00,39.00,3.25,-1.08
2.00,0.00,27.00,3.61,-0.11
2.00,1.00,35.00,3.13,0.91
2.00,0.00,27.00,2.74,0.43
2.00,0.00,31.00,2.84,0.27
2.00,1.00,32.00,2.79,0.17
2.00,1.00,31.00,2.39,0.97
2.00,0.00,40.00,3.51,0.53
2.00,1.00,32.00,2.48,0.16
2.00,1.00,35.00,3.45,1.01
2.00,1.00,34.00,2.63,0.62
2.00,1.00,41.00,3.41,0.63
2.00,0.00,24.00,3.02,0.14
2.00,0.00,28.00,3.11,0.62
2.00,1.00,38.00,2.73,0.71
2.00,1.00,42.00,2.99,-1.03
2.00,1.00,20.00,2.49,0.62
2.00,1.00,31.00,3.21,0.71
2.00,0.00,35.00,2.48,0.23
2.00,1.00,41.00,2.99,0.10
2.00,1.00,32.00,3.24,-0.82
2.00,1.00,43.00,3.22,0.67
2.00,0.00,26.00,2.53,-1.18
2.00,1.00,40.00,3.00,-1.27
2.00,1.00,37.00,2.47,0.61
2.00,0.00,31.00,4.07,-0.03
2.00,1.00,27.00,3.46,1.64
2.00,0.00,35.00,3.83,1.27
2.00,1.00,37.00,2.96,-0.27
2.00,1.00,36.00,2.83,0.53
2.00,0.00,38.00,2.81,1.57
2.00,0.00,33.00,3.27,0.68
2.00,1.00,37.00,2.36,-0.31
2.00,1.00,38.00,2.84,0.62
2.00,0.00,30.00,3.01,0.88
2.00,1.00,33.00,2.74,-1.01
2.00,0.00,29.00,3.12,0.11
2.00,1.00,37.00,3.44,0.14
2.00,1.00,32.00,2.87,0.61
2.00,0.00,47.00,3.09,-0.12
2.00,0.00,28.00,3.03,0.02
2.00,1.00,32.00,2.43,-0.54
2.00,0.00,36.00,3.05,0.06
2.00,1.00,40.00,3.80,-0.88
2.00,1.00,27.00,3.26,0.46
2.00,1.00,34.00,3.34,-2.10
2.00,1.00,27.00,3.03,1.78
2.00,0.00,34.00,3.43,0.77
2.00,1.00,30.00,3.26,-0.83
2.00,1.00,26.00,3.35,0.12
2.00,0.00,37.00,3.24,1.60
2.00,1.00,35.00,2.97,-0.30
2.00,0.00,33.00,2.95,2.12
2.00,0.00,32.00,3.18,0.63
2.00,1.00,34.00,2.90,-0.90
2.00,0.00,29.00,3.05,-1.14
2.00,0.00,34.00,3.27,0.67
2.00,0.00,27.00,2.83,-0.93
2.00,1.00,21.00,2.38,-0.88
2.00,0.00,33.00,3.27,1.08
2.00,1.00,33.00,2.64,-0.34
2.00,1.00,30.00,2.00,-0.43
2.00,1.00,39.00,2.61,0.55
2.00,1.00,39.00,2.46,0.58
2.00,0.00,23.00,3.33,2.55
2.00,1.00,37.00,3.36,-0.38
2.00,0.00,23.00,3.28,-2.63
2.00,1.00,36.00,2.91,-0.67
2.00,0.00,32.00,2.87,-0.00
2.00,1.00,36.00,2.56,-0.36
2.00,1.00,44.00,2.71,0.88
2.00,0.00,35.00,3.11,0.36
2.00,0.00,38.00,3.65,-0.19
2.00,1.00,34.00,2.79,-2.07
2.00,0.00,30.00,3.80,1.06
2.00,1.00,33.00,3.14,-0.46
2.00,1.00,41.00,3.11,0.19
2.00,0.00,35.00,3.05,1.05
2.00,1.00,36.00,2.97,-0.57
2.00,1.00,33.00,2.63,-0.22
2.00,1.00,25.00,2.14,-1.25
2.00,0.00,40.00,3.45,0.08
2.00,1.00,28.00,2.42,-0.07
2.00,0.00,28.00,3.71,-0.01
2.00,0.00,32.00,3.43,-1.73
2.00,0.00,34.00,2.99,1.82
2.00,0.00,29.00,2.47,-1.13
2.00,0.00,51.00,3.30,0.43
2.00,1.00,30.00,3.03,1.07
2.00,1.00,44.00,3.86,1.11
2.00,1.00,37.00,2.85,0.66
2.00,0.00,28.00,3.18,-0.62
2.00,1.00,18.00,3.24,-2.17
2.00,0.00,34.00,3.09,-1.23
2.00,0.00,34.00,2.66,-0.71
2.00,0.00,32.00,3.43,-0.89
2.00,1.00,36.00,3.33,0.69
2.00,0.00,26.00,2.72,0.74
2.00,0.00,34.00,2.72,0.75
2.00,1.00,43.00,3.01,-0.75
2.00,0.00,25.00,3.44,-0.43
2.00,0.00,45.00,3.22,0.68
2.00,1.00,42.00,3.51,0.19
2.00,0.00,25.00,3.14,2.33
2.00,0.00,31.00,2.60,1.07
2.00,1.00,42.00,2.97,0.02
2.00,1.00,23.00,2.62,-1.78
2.00,1.00,26.00,2.73,-0.45
2.00,0.00,35.00,2.83,-0.29
2.00,0.00,33.00,3.36,0.05
2.00,0.00,40.00,3.27,0.48
2.00,1.00,35.00,2.52,0.59
2.00,1.00,31.00,2.99,-1.01
2.00,0.00,24.00,3.11,-0.72
2.00,0.00,32.00,3.48,0.17
2.00,0.00,36.00,2.94,-0.38
2.00,0.00,29.00,2.66,1.01
2.00,1.00,21.00,2.84,-0.21
2.00,0.00,23.00,2.62,-0.57
2.00,1.00,41.00,3.53,-0.74
2.00,1.00,25.00,2.96,-1.46
2.00,1.00,39.00,3.65,-0.80
2.00,0.00,35.00,3.05,0.63
2.00,0.00,22.00,2.97,-0.55
2.00,1.00,32.00,2.58,-0.08
2.00,0.00,26.00,3.07,-0.29
2.00,1.00,35.00,2.64,0.66
2.00,1.00,34.00,3.80,0.06
2.00,1.00,33.00,2.56,0.01
2.00,0.00,26.00,2.99,1.67
2.00,1.00,26.00,3.04,0.84
2.00,0.00,29.00,3.00,0.43
2.00,1.00,44.00,3.35,0.15
2.00,1.00,40.00,2.80,1.20
2.00,1.00,36.00,3.30,-0.44
2.00,1.00,37.00,2.70,0.56
2.00,1.00,34.00,3.02,-0.77
2.00,0.00,40.00,2.99,-0.09
2.00,1.00,31.00,2.48,-0.42
2.00,1.00,40.00,2.76,1.02
2.00,0.00,33.00,2.34,0.75
2.00,0.00,21.00,2.54,0.68
2.00,1.00,32.00,2.66,-0.77
2.00,0.00,37.00,2.80,-0.50
2.00,1.00,34.00,2.93,1.15
2.00,0.00,41.00,3.30,0.45
2.00,0.00,38.00,3.28,-0.23
2.00,0.00,37.00,3.27,-0.30
2.00,0.00,30.00,2.72,0.16
2.00,1.00,41.00,3.53,-0.09
2.00,0.00,38.00,2.92,-0.04
2.00,1.00,30.00,2.50,-3.38
2.00,1.00,35.00,3.07,-0.40
2.00,0.00,28.00,3.04,-1.30
2.00,0.00,49.00,3.57,-0.25
2.00,1.00,36.00,3.34,-1.46
2.00,1.00,38.00,2.93,-0.28
2.00,1.00,31.00,2.75,2.39
2.00,0.00,33.00,3.11,-0.33
2.00,1.00,25.00,3.41,-0.64
2.00,1.00,37.00,3.06,-0.19
2.00,1.00,25.00,3.29,0.78
2.00,1.00,30.00,2.49,0.76
2.00,1.00,29.00,2.00,0.14
2.00,0.00,36.00,3.01,0.05
2.00,0.00,35.00,3.19,-2.17
2.00,1.00,26.00,2.45,2.69
2.00,0.00,29.00,3.03,-0.74
2.00,1.00,25.00,3.27,0.42
2.00,1.00,31.00,2.79,-0.99
2.00,0.00,35.00,3.01,0.87
2.00,0.00,33.00,2.78,-0.24
2.00,0.00,35.00,1.89,-1.16
2.00,0.00,30.00,3.02,0.47
2.00,0.00,26.00,3.30,1.57
2.00,1.00,27.00,2.39,-0.30
2.00,0.00,35.00,3.07,0.35
2.00,1.00,25.00,3.62,0.86
2.00,0.00,29.00,2.61,1.26
2.00,1.00,22.00,2.72,-0.03
2.00,1.00,27.00,3.24,-0.40
2.00,0.00,33.00,2.48,-0.59
2.00,1.00,39.00,2.11,-0.69
2.00,0.00,34.00,3.38,-1.20
2.00,1.00,35.00,3.19,1.00
2.00,0.00,28.00,3.31,-1.36
2.00,0.00,26.00,2.91,-0.05
2.00,0.00,36.00,2.43,0.86
2.00,0.00,37.00,3.62,1.33
2.00,1.00,47.00,2.93,0.00
2.00,1.00,35.00,3.21,-0.07
2.00,0.00,31.00,3.39,0.28
2.00,1.00,43.00,3.31,0.66
2.00,0.00,24.00,1.86,-2.22
2.00,1.00,32.00,2.84,-0.90
2.00,0.00,33.00,2.97,0.03
2.00,0.00,35.00,3.21,-0.87
2.00,0.00,27.00,2.87,0.20
2.00,0.00,30.00,3.10,-0.08
2.00,0.00,26.00,3.64,-0.07
2.00,1.00,26.00,2.49,-0.47
2.00,1.00,34.00,3.12,0.42
2.00,1.00,35.00,1.98,-0.76
2.00,0.00,37.00,3.53,0.09
2.00,0.00,26.00,3.72,-1.82
